Accession_ID	Mg	Mg/Col-0	Population
9787	4684.52609254431	0.7991886787286672	Europe
9788	5458.15619049943	0.9311713816948228	Europe
9789	5005.55252547763	0.8539563725582071	Europe
9791	4873.44357337949	0.8314183448495818	Europe
9792	4455.99728353245	0.7602012479154836	Europe
9793	4413.09449476647	0.7528819540551658	Europe
9794	5409.08750901877	0.9228001753134775	Europe
9795	5101.25051161404	0.8702826231941199	Europe
9796	4184.72330856606	0.7139214139805397	Europe
9797	5550.40456126765	0.9469091216695157	Europe
9798	5550.07882615945	0.9468535506671144	Europe
9799	3936.81731722442	0.6716282005892064	Europe
9800	3333.68976272038	0.5687335419051429	Europe
9801	5789.3339560125	0.9876709113411506	Europe
9802	5323.6123793194	0.9082179625946025	Europe
9803	4187.670990482	0.7144242938811259	Europe
9804	4387.53797790691	0.7485219657578638	Europe
9805	4230.25275883801	0.7216888210751429	Europe
9806	5247.55757207953	0.8952428740353279	Europe
9807	4530.14018198761	0.7728501613557993	Europe
9808	4866.55009189626	0.8302423043601945	Europe
9809	5014.35604112077	0.8554582683521499	Europe
9810	5008.34151532228	0.8544321793025608	Europe
9811	3845.37188229018	0.6560274429293914	Europe
9812	4619.0732364277	0.7880223023299736	Europe
9813	4918.70950994259	0.8391407960257756	Europe
9814	3940.54676912988	0.6722644518730769	Europe
9815	4717.13129947511	0.8047511863830002	Europe
9817	3682.04614230246	0.6281637743822334	Europe
9819	4453.44112875176	0.759765163256876	Europe
9820	4370.27574270178	0.7455769970090617	Europe
9821	5159.08112480778	0.8801486310752439	Europe
9822	4287.4918677487	0.7314539172488511	Europe
9823	4620.39311186604	0.7882474754823513	Europe
9824	5760.59208639603	0.9827674960651558	Europe
9825	4389.94831406031	0.7489331734932191	Europe
9826	4156.22309594783	0.7090592258283379	Europe
9827	5907.46212664414	1.0078237922820825	Europe
9828	4179.93760049494	0.7131049634720823	Europe
9830	4196.72071255684	0.7159681929404916	Europe
9831	4243.37541209074	0.7239275696074982	Europe
9832	3550.48470896895	0.6057191543715139	Europe
9833	4235.74185179623	0.7226252703257255	Europe
9834	3958.43198928433	0.6753157029882656	Europe
9835	3757.87607661566	0.6411004992108773	Europe
9836	5894.87080452518	1.0056756898083417	Europe
9837	4185.56863893681	0.7140656288805621	Europe
9838	4312.19266162798	0.7356679176480267	Europe
9839	4079.81700272744	0.6960242072413333	Europe
9840	5403.78481486054	0.9218955260374785	Europe
9841	3930.06770822919	0.6704767050081659	Europe
9843	3459.28797949628	0.5901608263161666	Europe
9844	5003.40251592294	0.8535895770144697	Europe
9845	3526.13461249893	0.6015649835887398	Europe
9846	4377.18969114845	0.7467565291996683	Europe
9847	4148.4456145392	0.7077323733425138	Europe
9848	4212.92859118181	0.7187332865374512	Europe
9849	5549.30118757081	0.9467208841083407	Europe
9850	4401.5880135405	0.7509189274125273	Europe
9851	4479.52738874913	0.7642155266977909	Europe
9852	3614.89963318991	0.6167084576994406	Europe
9853	4247.23263595755	0.7245856190205611	Europe
9854	4870.00659448866	0.8308319899944019	Europe
9855	3129.33651681264	0.5338705061648042	Europe
9866	3788.23963043803	0.6462805767643842	Europe
9867	4945.51039773827	0.843713076269934	Europe
9868	4627.25481215453	0.7894180940420638	Europe
9869	4128.4255705473	0.7043169173945918	Europe
9870	4688.39456171773	0.7998486466115078	Europe
9871	3502.85361569859	0.5975932031557174	Europe
9873	4180.20468041299	0.7131505277922727	Europe
9874	3809.85223153028	0.6499677258525909	Europe
9875	5446.61566367972	0.9292025468119185	Europe
9876	4311.02021615116	0.7354678963154543	Europe
9877	5080.46992052746	0.8667374165274057	Europe
9878	4465.35626685941	0.7617979075074158	Europe
9879	4108.05268779044	0.7008412665110879	Europe
9880	4649.6359911107	0.7932363639129136	Europe
9881	4977.08744786089	0.8491001785012164	Europe
9882	4873.80017003382	0.8314791808879308	Europe
9883	4752.16432325744	0.8107278840116101	Europe
9885	4557.40688404996	0.7775019103617831	Europe
9886	4740.01970789022	0.8086559905228656	Europe
9887	3863.23572655285	0.6590750472785314	Europe
9888	3792.58824368924	0.6470224581009121	Europe
9890	4728.94405845059	0.8067664645672289	Europe
9891	4887.84599968018	0.8338754249935167	Europe
9892	4621.89982325445	0.7885045231879122	Europe
9894	4519.02643399887	0.7709541357183328	Europe
9895	4267.95800890529	0.7281214053722743	Europe
9897	5010.57589098513	0.8548133678579236	Europe
9898	5199.45948137258	0.8870372522067639	Europe
9899	4244.00740554797	0.7240353888417325	Europe
9900	3895.06829381324	0.6645057411986404	Europe
9901	4993.77602558714	0.8519472802398809	Europe
9902	4478.92886765614	0.7641134179098263	Europe
9903	4041.54994929912	0.6894957782681459	Europe
9904	3657.60241008885	0.6239936291711556	Europe
9906	4615.17861523212	0.7873578728645475	Europe
9918	4410.28014842192	0.7524018214457722	Europe
9925	5226.66419566235	0.8916784259859079	Europe
9933	5149.87190329811	0.8785775211219561	Europe
9938	4967.20969531179	0.8474150159356607	Europe
10020	5158.20546782235	0.879999242399553	Europe
10022	4467.36292540138	0.7621402471074383	Europe
6909	5861.60216883497	1.0	Europe_Control
12766	3055.40430680935	0.8210000765995498	SA
12911	2904.60460801326	0.7804795589100052	SA
12912	2408.90830411005	0.6472838628223636	SA
13172	3007.28168144892	0.8080693233702523	SA
13173	2995.54842031287	0.8049165464136998	SA
13175	2906.70784428447	0.781044707403094	SA
13177	2675.96623567834	0.7190434600008606	SA
13178	2505.12108135823	0.6731366435213274	SA
13179	3038.33783335194	0.8164142429065778	SA
13183	2926.78859394388	0.7864404898767294	SA
13578	3397.83579792436	0.9130128684284328	SA
13580	3178.78717775999	0.8541535765392447	SA
13581	2216.0127056011	0.5954519986076597	SA
13582	2841.88752899349	0.7636272141762566	SA
13583	2853.97968913927	0.7668764288166282	SA
15668	3211.07730938703	0.8628300716532066	SA
15669	2903.16744696567	0.7800933876502711	SA
15670	2688.59163183296	0.7224359574150135	SA
15671	2625.93948092493	0.7056010591398543	SA
15672	2896.1194101096	0.7781995502992488	SA
15673	3003.33625867337	0.8070091715619547	SA
15674	2369.03011321693	0.636568424048864	SA
15675	3017.05377618921	0.8106951266109024	SA
16150	3165.6393734185	0.8506207058329285	SA
16151	2606.76128481223	0.7004477966264521	SA
16292	2980.96851784129	0.8009988648750228	SA
16293	2831.4484826246	0.760822198208522	SA
20681	2795.83077088949	0.7512515682275221	SA
20682	2904.27907392644	0.7803920865222693	SA
20683	2402.66374876819	0.6456059243568809	SA
20684	2579.64194041541	0.6931607139390649	SA
20685	2796.30066821571	0.75137783162905	SA
20686	2902.30183179735	0.7798607931887419	SA
20687	2817.49143589095	0.7570718806443645	SA
22013	2910.21210005011	0.7819863157675265	SA
22609	2782.19151374304	0.7475866420712552	SA
22615	2629.44270103383	0.7065423892189348	SA
22616	2983.92143202197	0.801792325420695	SA
22617	2447.13066819786	0.6575543739210004	SA
22618	2655.31297448497	0.7134938412535157	SA
22619	2739.78051156591	0.736190626179516	SA
22620	1920.58363566899	0.5160689564016089	SA
22622	2853.31310596124	0.7666973150937724	SA
22623	2933.05242110176	0.7881236067607912	SA
22624	2695.03538104359	0.7241674201166027	SA
22626	2775.053266743	0.7456685648725164	SA
22627	2851.86959300822	0.7663094370501495	SA
22628	2990.03717775999	0.803435652200129	SA
22630	2398.29332827632	0.6444315738623814	SA
22631	2861.80239295641	0.7689784224607343	SA
22632	2147.71002901044	0.5770987801521144	SA
22633	2854.52357157403	0.7670225723301409	SA
22634	3050.89395403456	0.8197881257080291	SA
22637	2984.12172796401	0.8018461457885563	SA
22641	2778.88690490737	0.7466986796823922	SA
22642	2717.38395138976	0.7301725756127854	SA
22643	2779.798802281	0.7469437103684892	SA
27158	2671.43241803099	0.7178252039987114	SA
27160	3361.87332269389	0.9033495990361874	SA
27161	2691.41696109592	0.723195135352984	SA
27162	2690.82575136432	0.7230362747943834	SA
27163	3189.59671122561	0.8570581439588498	SA
27165	2641.22013754843	0.7097070362867823	SA
27169	3279.30451188221	0.8811630098996707	SA
27170	2833.73790109604	0.7614373746472775	SA
27172	2654.20552963116	0.7131962661313686	SA
27174	2835.54204771026	0.7619221564829155	SA
27175	2632.13566543198	0.7072660001571776	SA
27177	3007.33802548467	0.8080844632512701	SA
27179	2731.01291598209	0.7338347361161722	SA
27180	2353.23364369682	0.6323238457921959	SA
27181	2932.67011626513	0.7880208798321624	SA
27182	2458.27620829051	0.6605492277442461	SA
2876_A	2926.52810255762	0.786370494738084	SA
2876_AA	2937.80424525938	0.7894004420354875	SA
2876_AB	2586.41425719347	0.6949804641374764	SA
2876_AC	2717.63333789311	0.7302395868223647	SA
2876_AD	2650.39909007312	0.7121734597021973	SA
2876_AE	2464.8263078183	0.66230926722644	SA
2876_AF	3121.07069249921	0.8386449125255975	SA
2876_AK	3072.45347038549	0.8255812590541186	SA
2876_AL	2935.5289278957	0.7887890546241042	SA
2876_AN	3098.81036027343	0.8326634669860441	SA
2876_AO	2591.85604110108	0.696442694518912	SA
2876_AP	3013.4588708299	0.8097291603167579	SA
2876_AR	3024.6280739192	0.8127303724874139	SA
2876_AS	2976.05362003567	0.7996782110205067	SA
2876_AT	3034.77450247269	0.8154567608089406	SA
2876_AU	2474.5761025669	0.6649290783648846	SA
2876_AV	2744.99535752346	0.737591877372709	SA
2876_AW	2571.61575136432	0.691004042950855	SA
2876_B	3133.98211115093	0.8421142653960005	SA
2876_C	3074.22333789311	0.8260568299486444	SA
2876_D	2931.37733806249	0.7876735048543146	SA
2876_E	2604.72630929084	0.6999009900859181	SA
2876_F	2650.96267837719	0.7123248982662461	SA
2876_G	2926.51689414039	0.7863674829889076	SA
2876_H	3031.10147325178	0.8144698023023368	SA
2876_J	2981.52262743318	0.8011477564689674	SA
2876_K	3013.2259904692	0.8096665843776106	SA
2876_L	3133.65909894256	0.8420274706476841	SA
2876_M	3028.04342336727	0.8136480913478052	SA
2876_N	2780.0814623156	0.7470196623168258	SA
2876_O	2837.56220570734	0.7624649814919167	SA
2876_P	2858.00464145674	0.7679579505496401	SA
2876_Q	3115.73802135011	0.8372120012044562	SA
2876_S	2892.2659024868	0.7771640964817474	SA
2876_U	2812.48585551564	0.7557268599993402	SA
2876_V	3238.04101651902	0.8700753339484244	SA
2876_W	2945.39669369873	0.7914405650844708	SA
2876_X	2809.31840138005	0.7548757516592264	SA
2876_Y	2862.13836647331	0.7690686999675426	SA
2876_Z	2536.09337113662	0.6814590289496164	SA
3536_AE	2564.19782088405	0.6890108136165443	SA
3536_W	3245.98072968153	0.8722087684991554	SA
3536_X	3499.31852230508	0.9402817062396576	SA
3541_AB	2909.90147693667	0.7819028500214845	SA
3541_AF	2355.74818658345	0.6329995141146944	SA
3541_F	2951.45501427912	0.7930684614808593	SA
3541_H	2640.60077976082	0.7095406122263275	SA
3541_L	3028.43267844383	0.8137526858353368	SA
3541_N	2732.61176581649	0.7342643538376594	SA
3541_Y	2427.07506129734	0.6521653474131561	SA
35516	2895.6976485181	0.7780862211734907	SA
35517	2777.98177757997	0.7464554681363879	SA
35518	2386.51429625195	0.6412664980743018	SA
35519	2528.98968734284	0.6795502390307717	SA
3619_P	2564.02114385792	0.6889633397514119	SA
3968_A	2955.99763249108	0.7942890822319887	SA
3968_AA	2839.43860316833	0.7629691774360575	SA
3968_AB	2658.32074921087	0.714302043060018	SA
3968_AC	2786.39217493382	0.7487153775226366	SA
3968_AD	2687.27591265416	0.7220824180997187	SA
3968_AE	3272.81535752346	0.8794193466424949	SA
3968_AF	2967.87921658473	0.7974817141953825	SA
3968_AG	3241.88196705161	0.8711074136226081	SA
3968_AH	3155.32824621923	0.847850062287797	SA
3968_AI	3197.36802548467	0.8591463290110697	SA
3968_AJ	2612.41814360334	0.7019678185399069	SA
3968_AK	3407.02543845589	0.9154821637565482	SA
3968_AL	2894.80211898293	0.7778455885949043	SA
3968_AM	2395.94604110108	0.6438008478578463	SA
3968_AN	3025.15731720159	0.8128725823986894	SA
3968_AO	3097.81733433905	0.8323966367121015	SA
3968_AP	2987.04505317093	0.8026316556516725	SA
3968_AR	2434.0038969217	0.6540271548884115	SA
3968_B	2879.99143202197	0.7738658942865796	SA
3968_C	2894.48463384105	0.7777602789927603	SA
3968_E	2745.76384489924	0.7377983731850555	SA
3968_F	2947.92630588971	0.7921202825928652	SA
3968_G	2829.02517115905	0.7601710441552247	SA
3968_H	2890.33207880277	0.776644469868281	SA
3968_I	2829.60029821612	0.7603255832310704	SA
3968_J	2819.2312507111	0.7575393762544966	SA
3968_K	2463.28008738914	0.6618937912490217	SA
3968_L	2530.55226434686	0.6799701100891236	SA
3968_M	2429.96070015089	0.6529407307935234	SA
3968_R	2363.5488708299	0.635095591006905	SA
3968_S	2434.77000815823	0.6542330122220786	SA
3968_T	2923.36489669233	0.7855205279261909	SA
3968_U	2832.51206496079	0.761107987286431	SA
3968_V	2705.73320960448	0.7270419719552468	SA
3968_W	2578.47921731202	0.6928482853171571	SA
3968_X	2998.32664756529	0.8056630678419653	SA
3968_Y	2608.11440136585	0.7008113847747356	SA
3968_Z	2791.6280931481	0.750122290920452	SA
6909	3721.56397288578	1.0	SA_Control
